Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MA,Ticker
04/02/2019,41.85250092,42.91500092,41.81999969,42.8125,40.98394394,125982000,71.47335703,2.016478252,-0.274111916,1.742551177,36.06995983,39.08612499,42.10229015,15.43343147,1.117733912,39.08612499,AAPL
05/02/2019,43.21500015,43.77000046,43.08750153,43.54499817,41.68515015,144406400,73.9537589,2.016478252,-0.274111916,1.742551177,35.98527798,39.41424999,42.843222,17.39965626,1.102330402,39.41424999,AAPL
06/02/2019,43.66249847,43.89250183,43.21250153,43.56000137,41.69952011,112958400,74.00361823,2.016478252,-0.274111916,1.742551177,35.93241428,39.70787506,43.48333584,19.01618143,1.010153136,39.70787506,AAPL
07/02/2019,43.09999847,43.48500061,42.58499908,42.73500061,40.90975571,126966800,66.46877718,2.016478252,-0.274111916,1.742551177,35.98979181,39.92825012,43.86670843,19.72767801,0.856326038,39.92825012,AAPL
08/02/2019,42.24750137,42.66500092,42.10499954,42.60250092,40.95783234,95280000,65.31849986,1.964006768,-0.274111916,1.742551177,36.09455103,40.13587513,44.17719923,20.13821346,0.805175448,40.13587513,AAPL
11/02/2019,42.76250076,42.80250168,42.3125,42.35749817,40.72228241,83973600,63.14255554,1.880970409,-0.274111916,1.742551177,36.31474344,40.35012512,44.3855068,20.00182981,0.748721584,40.35012512,AAPL
12/02/2019,42.52500153,42.75,42.42499924,42.72249985,41.0731926,89134000,65.01251787,1.823594815,-0.274111916,1.742551177,36.67265265,40.61125011,44.54984758,19.39658322,0.768020501,40.61125011,AAPL
13/02/2019,42.84749985,43.11999893,42.47999954,42.54499817,40.90254593,89960800,63.32981233,1.743701041,-0.274111916,1.742551177,36.95487619,40.82512493,44.69537367,18.96013177,0.722191563,40.82512493,AAPL
14/02/2019,42.42750168,42.81499863,42.34500122,42.70000076,41.05156708,87342800,64.2011792,1.673599846,-0.274111916,1.742551177,37.19572279,41.02337494,44.85102709,18.66083499,0.719014915,41.02337494,AAPL
15/02/2019,42.8125,42.92499924,42.4375,42.60499954,40.96022797,98507200,63.2097833,1.59202645,-0.274111916,1.742551177,37.44088942,41.20537491,44.96986039,18.27181766,0.68589853,41.20537491,AAPL
19/02/2019,42.42750168,42.86000061,42.37250137,42.73249817,41.08280182,75891200,64.01296026,1.520143748,-0.274111916,1.742551177,37.67863735,41.38174973,45.0848621,17.89732141,0.682380158,41.38174973,AAPL
20/02/2019,42.79750061,43.33000183,42.74750137,43.00749969,41.34719086,104457600,65.74978683,1.468439261,-0.274111916,1.742551177,38.12966569,41.61587467,45.10208365,16.75422664,0.699590018,41.61587467,AAPL
21/02/2019,42.95000076,43.09249878,42.57500076,42.76499939,41.114048,68998800,62.86838071,1.391850943,-0.280560187,1.67241113,38.62584693,41.83012466,45.03440239,15.32043118,0.645879166,41.83012466,AAPL
22/02/2019,42.89500046,43.25,42.84500122,43.24250031,41.57312012,75652800,66.02562512,1.354075542,-0.25466847,1.608744012,39.30185044,42.08349972,44.865149,13.21966708,0.708329748,42.08349972,AAPL
25/02/2019,43.54000092,43.96749878,43.48749924,43.55749893,41.87595367,87493600,67.96098865,1.334176465,-0.219654037,1.553830503,39.71936505,42.28937473,44.85938441,12.15439905,0.746715841,42.28937473,AAPL
26/02/2019,43.42750168,43.82500076,43.29249954,43.58250046,41.89998245,68280800,68.11623565,1.305376154,-0.198763479,1.504139633,40.35378488,42.51474972,44.67571456,10.16571828,0.747054167,42.51474972,AAPL
27/02/2019,43.30250168,43.75,43.18249893,43.71749878,42.02978516,111341600,68.98999625,1.278704824,-0.180347848,1.459052671,41.4450451,42.76712475,44.0892044,6.182691285,0.859423894,42.76712475,AAPL
28/02/2019,43.58000183,43.72750092,43.22999954,43.28749847,41.6163826,112861600,63.06190311,1.208934328,-0.200094674,1.409029003,41.70835165,42.86587467,44.02339769,5.400673734,0.682123291,42.86587467,AAPL
01/03/2019,43.56999969,43.78749847,43.22249985,43.74250031,42.05381775,103544800,66.35620185,1.176790248,-0.185791004,1.362581252,41.90824661,42.97249966,44.03675271,4.953181958,0.861756374,42.97249966,AAPL
04/03/2019,43.92250061,44.4375,43.49250031,43.96250153,42.26532745,109744800,67.84925784,1.155745379,-0.165468698,1.321214077,42.13320145,43.08912468,44.04504791,4.436958214,0.956823739,43.08912468,AAPL
05/03/2019,43.98500061,44,43.63499832,43.88249969,42.18841553,78949600,66.69023277,1.119704434,-0.161207714,1.280912149,42.13618303,43.14262466,44.1490663,4.665648616,0.867569765,43.14262466,AAPL
06/03/2019,43.66749954,43.87250137,43.48500061,43.63000107,41.94565964,83241600,63.03055668,1.058564722,-0.177877942,1.236442663,42.13298193,43.14687481,44.16076769,4.699728014,0.738253107,43.14687481,AAPL
07/03/2019,43.46749878,43.61000061,43.00500107,43.125,41.4601593,99185600,56.36813604,0.958314836,-0.222502262,1.180817098,42.12910893,43.12512474,44.12114056,4.619190416,0.49993738,43.12512474,AAPL
08/03/2019,42.58000183,43.26750183,42.375,43.22750092,41.55869675,95997600,57.35347286,0.877027223,-0.2430319,1.120059123,42.16930152,43.14974976,44.13019799,4.544398254,0.539650823,43.14974976,AAPL
11/03/2019,43.87250137,44.77999878,43.83750153,44.72499847,42.99837494,128044000,68.53368206,0.922804229,-0.157803915,1.080608144,42.09285519,43.25587463,44.41889408,5.377394199,1.131599001,43.25587463,AAPL
12/03/2019,45,45.66749954,44.84249878,45.22750092,43.48148727,129870400,71.25675224,0.988238782,-0.07389549,1.062134272,42.02595165,43.39937477,44.77279789,6.329229971,1.165536396,43.39937477,AAPL
13/03/2019,45.5625,45.82500076,45.22999954,45.42750168,43.6737709,124130000,72.28479039,1.044197666,-0.014349284,1.058546951,41.93958614,43.53462486,45.12966359,7.327678731,1.093363906,43.53462486,AAPL
14/03/2019,45.97499847,46.02500153,45.63999939,45.93249893,44.15926361,94318000,74.74134109,1.116425089,0.046302511,1.070122578,41.86457479,43.7039999,45.54342501,8.41765107,1.105759653,43.7039999,AAPL
15/03/2019,46.21250153,46.83250046,45.93500137,46.52999878,44.7336998,156171600,77.30452786,1.207954539,0.110265568,1.09768897,41.7431878,43.8954998,46.0478118,9.806526922,1.112016049,43.8954998,AAPL
18/03/2019,46.45000076,47.09749985,46.44749832,47.00500107,45.19037628,104879200,79.11866768,1.303791703,0.164882186,1.138909517,41.65794657,44.11549988,46.57305319,11.14145058,1.087881691,44.11549988,AAPL
19/03/2019,47.08750153,47.24750137,46.47999954,46.63249969,44.8322525,126585600,74.11536642,1.334304566,0.156316039,1.177988527,41.70819578,44.31049995,46.91280413,11.7457676,0.94614303,44.31049995,AAPL
20/03/2019,46.55749893,47.37250137,46.18249893,47.04000092,45.2240181,124140800,75.91009391,1.375512124,0.158018878,1.217493246,41.72647437,44.51212502,47.29777566,12.51636782,0.953731681,44.51212502,AAPL
21/03/2019,47.50500107,49.08250046,47.45249939,48.77249908,46.88962555,204136800,81.71484592,1.530326879,0.250266906,1.280059973,41.58471177,44.8125,48.04028823,14.40574941,1.113423001,44.8125,AAPL
22/03/2019,48.83499908,49.42250061,47.69499969,47.76250076,45.91862488,169630800,70.97739545,1.553611201,0.218840983,1.334770219,41.65296699,45.03850002,48.42403305,15.03395108,0.902300128,45.03850002,AAPL
25/03/2019,47.87749863,47.99499893,46.65000153,47.18500137,45.36341858,175381200,65.66432865,1.508080605,0.13864831,1.369432296,41.7828609,45.21987514,48.65688939,15.20134336,0.78587694,45.21987514,AAPL
26/03/2019,47.91500092,48.22000122,46.14500046,46.69749832,44.89474106,199202000,61.48050711,1.41633325,0.037520763,1.378812487,41.96732492,45.37562504,48.78392515,15.02260349,0.693919731,45.37562504,AAPL
27/03/2019,47.1875,47.43999863,46.63750076,47.11750031,45.29852295,119393600,63.63051232,1.361815301,-0.013597749,1.37541305,42.14593999,45.54562511,48.94531024,14.92870111,0.731179526,45.54562511,AAPL
28/03/2019,47.23749924,47.38999939,46.88249969,47.18000031,45.35861206,83121600,63.95294724,1.3085683,-0.0534758,1.3620441,42.43559402,45.74025021,49.04490639,14.44966378,0.717836595,45.74025021,AAPL
29/03/2019,47.45750046,47.52000046,47.13499832,47.48749924,45.65423584,94256000,65.57023474,1.276467935,-0.068460932,1.344928867,42.67283009,45.92750015,49.18217022,14.17307736,0.739655488,45.92750015,AAPL
01/04/2019,47.90999985,47.91999817,47.09500122,47.81000137,45.96429825,111448000,67.23080373,1.262498099,-0.065944614,1.328442713,42.8978629,46.11987514,49.34188739,13.97233725,0.762278058,46.11987514,AAPL
02/04/2019,47.77249908,48.61500168,47.76250076,48.50500107,46.63246155,91062800,70.52953237,1.292607199,-0.028668411,1.32127561,43.1409717,46.35100021,49.56102873,13.85095684,0.835511171,46.35100021,AAPL
03/04/2019,48.3125,49.125,48.28749847,48.83750153,46.95212936,93087200,71.98264809,1.327990636,0.005372021,1.322618615,43.48265777,46.61137524,49.7400927,13.42469492,0.855757002,46.61137524,AAPL
04/04/2019,48.69749832,49.09249878,48.28499985,48.92250061,47.03384781,76457200,72.35787271,1.34735946,0.019792676,1.327566784,44.05694711,46.90125027,49.74555343,12.12890123,0.855315561,46.90125027,AAPL
05/04/2019,49.11249924,49.27500153,48.98249817,49.25,47.34869766,74106400,73.81309501,1.373305248,0.036590771,1.336714477,44.7262101,47.20237522,49.67854034,10.49169713,0.913466929,47.20237522,AAPL
08/04/2019,49.10499954,50.05749893,49.08499908,50.02500153,48.0937767,103526800,76.91082172,1.439806426,0.082473559,1.357332867,44.97409277,47.46737537,49.96065798,10.50524737,1.012903381,47.46737537,AAPL
09/04/2019,50.08000183,50.71250153,49.80749893,49.875,47.94957733,143072800,75.06008025,1.463534504,0.08496131,1.378573194,45.21854308,47.69975033,50.18095758,10.40343914,0.938345018,47.69975033,AAPL
10/04/2019,49.66999817,50.18500137,49.54499817,50.15499878,48.21875763,86781200,76.21083468,1.487782508,0.087367451,1.400415057,45.46510853,47.93612518,50.40714184,10.30962202,0.948979894,47.93612518,AAPL
11/04/2019,50.21250153,50.25,49.61000061,49.73749924,47.81737518,83603200,70.95372147,1.456520639,0.044884465,1.411636173,45.71655589,48.1263752,50.53619451,10.01454733,0.834283162,48.1263752,AAPL
12/04/2019,49.79999924,50.03499985,49.05250168,49.71749878,47.79814911,111042800,70.70210933,1.413833717,0.001758035,1.412075682,45.89780571,48.2857502,50.67369468,9.890886965,0.799786823,48.2857502,AAPL
15/04/2019,49.64500046,49.96250153,49.50249863,49.80749893,47.88466644,70146400,71.19708164,1.371456982,-0.03249496,1.403951942,46.02612112,48.42587509,50.82562906,9.911040171,0.78786781,48.42587509,AAPL
16/04/2019,49.86500168,50.34249878,49.63999939,49.8125,47.88948822,102785600,71.22617182,1.323025643,-0.06474104,1.387766682,46.2612999,48.58487511,50.90845031,9.565014638,0.764167239,48.58487511,AAPL
17/04/2019,49.88499832,50.84500122,49.65250015,50.78250122,48.82203293,115627200,76.23886657,1.34738266,-0.032307218,1.379689878,46.3746008,48.77200012,51.16939945,9.831047803,0.919308765,48.77200012,AAPL
18/04/2019,50.77999878,51.03749847,50.63000107,50.96500015,48.99748993,96783200,77.0489845,1.365669325,-0.011216442,1.376885767,46.30067522,48.88162518,51.46257513,10.56000061,0.903606232,48.88162518,AAPL
22/04/2019,50.70750046,51.23500061,50.58499908,51.13249969,49.15852737,77758000,77.79720021,1.377795088,0.000727456,1.377067631,46.34632537,49.05012512,51.75392487,11.02463956,0.885082988,49.05012512,AAPL
23/04/2019,51.10749817,51.9375,50.97499847,51.86999893,49.86755371,93292000,80.76982908,1.430425809,0.042686542,1.387739267,46.45848728,49.284375,52.11026272,11.46768208,0.957488794,49.284375,AAPL
24/04/2019,51.84000015,52.11999893,51.76250076,51.79000092,49.79063416,70162400,79.52604594,1.448977947,0.048990944,1.399987003,46.77430274,49.53900013,52.30369752,11.16170039,0.907097138,49.53900013,AAPL
25/04/2019,51.70750046,51.93999863,51.27999878,51.31999969,49.33878708,74172800,72.46560427,1.409507554,0.007616441,1.401891113,47.11690147,49.7491251,52.38134873,10.58198963,0.798393073,49.7491251,AAPL
26/04/2019,51.22499847,51.25,50.52999878,51.07500076,49.10324097,74596400,69.0254221,1.342976618,-0.047131596,1.390108214,47.53381293,49.94387512,52.35393731,9.651082077,0.734667314,49.94387512,AAPL
29/04/2019,51.09999847,51.49250031,50.96500015,51.15250015,49.17776108,88818800,69.51837611,1.281728952,-0.08670341,1.368432362,47.94550287,50.12712517,52.30874746,8.704358321,0.735002866,50.12712517,AAPL
30/04/2019,50.76499939,50.84999847,49.77750015,50.16749954,48.23077774,186139600,57.08366384,1.140560744,-0.182297294,1.322858038,48.33963624,50.24500008,52.15036391,7.584292297,0.479662537,50.24500008,AAPL
01/05/2019,52.47000122,53.82749939,52.30749893,52.63000107,50.5982132,259309200,71.03323398,1.213399896,-0.087566514,1.30096641,48.45315555,50.45125008,52.4493446,7.920892038,1.045207187,50.45125008,AAPL
02/05/2019,52.45999908,53.16249847,52.03250122,52.28749847,50.26893616,127985200,67.73542073,1.229317545,-0.057319092,1.286636637,48.61704075,50.62374992,52.6304591,7.927935702,0.914546506,50.62374992,AAPL
03/05/2019,52.72249985,52.95999908,52.55749893,52.9375,50.89384079,83569600,70.53154831,1.279631294,-0.005604274,1.285235568,48.73703312,50.82449989,52.91196667,8.214411473,1.006115865,50.82449989,AAPL
06/05/2019,51.07249832,52.20999908,50.875,52.11999893,50.10789108,129772400,63.12232628,1.239254445,-0.036784899,1.276039344,48.93945303,50.96799984,52.99654665,7.960080122,0.783946884,50.96799984,AAPL
07/05/2019,51.47000122,51.85499954,50.20750046,50.71500015,48.75714874,155054800,52.84727314,1.081417929,-0.155697132,1.237115061,49.01624858,51.00249977,52.98875096,7.788838584,0.427627578,51.00249977,AAPL
08/05/2019,50.47499847,51.33499908,50.4375,50.72499847,48.76676178,105358000,52.90602238,0.946230576,-0.232707587,1.178938164,49.12169029,51.04499969,52.9683091,7.535740683,0.41680974,51.04499969,AAPL
09/05/2019,50.09999847,50.41999817,49.16500092,50.18000031,48.24280167,139634400,49.30025838,0.786055668,-0.314305997,1.100361665,49.12522471,51.04624977,52.96727483,7.526606039,0.274534574,51.04624977,AAPL
10/05/2019,49.35499954,49.71250153,48.19250107,49.29499817,47.57446671,164834800,44.05009308,0.581006146,-0.415484415,0.996490561,49.03435336,51.02412472,53.01389607,7.799335576,0.06549617,51.02412472,AAPL
13/05/2019,46.92750168,47.36999893,45.71250153,46.43000031,44.80945969,229722400,32.12360204,0.18518682,-0.649042993,0.834229813,48.07930826,50.85974979,53.64019133,10.93376019,-0.296591014,50.85974979,AAPL
14/05/2019,46.60250092,47.42499924,46.35250092,47.16500092,45.51880264,146118800,36.84754024,-0.068405901,-0.722108571,0.65370267,47.53861021,50.72762489,53.91663958,12.57308889,-0.058577543,50.72762489,AAPL
15/05/2019,46.56750107,47.9375,46.50500107,47.72999954,46.06408691,106178800,40.28781223,-0.221238986,-0.699953325,0.478714339,47.19478183,50.62349987,54.05221791,13.54595416,0.078049246,50.62349987,AAPL
16/05/2019,47.47750092,48.11750031,47.20999908,47.52000046,45.86142349,132125600,39.42808073,-0.355210829,-0.667140134,0.311929305,46.77649729,50.46037483,54.14425237,14.60107085,0.100913122,50.46037483,AAPL
17/05/2019,46.73249817,47.72499847,46.68999863,47.25,45.60083389,131516400,38.29651397,-0.477665035,-0.631675472,0.154010437,46.34482668,50.27462482,54.20442297,15.63332658,0.115167915,50.27462482,AAPL
20/05/2019,45.88000107,46.08750153,45.06999969,45.77249908,44.1749115,154449200,32.75640054,-0.686024785,-0.672028177,-0.013996607,45.64054477,50.00662479,54.37270482,17.46200644,0.015111303,50.00662479,AAPL
21/05/2019,46.30500031,47,46.17499924,46.65000153,45.02178574,113459200,38.45126994,-0.771451462,-0.605963884,-0.165487578,45.23462477,49.74562492,54.25662507,18.13626889,0.156880592,49.74562492,AAPL
22/05/2019,46.16500092,46.42750168,45.63750076,45.69499969,44.10011673,118994400,34.97923798,-0.905772207,-0.592227703,-0.313544504,44.70555542,49.44087486,54.17619431,19.15548404,0.104474924,49.44087486,AAPL
23/05/2019,44.95000076,45.13499832,44.45249939,44.91500092,43.34733963,146118800,32.40548999,-1.062909193,-0.599491751,-0.463417442,44.08043692,49.12062492,54.16081293,20.52167705,0.082790959,49.12062492,AAPL
24/05/2019,45.04999924,45.53499985,44.65499878,44.74250031,43.1808548,94858800,31.84739138,-1.187670023,-0.579402065,-0.608267958,43.50568247,48.8039999,54.10231733,21.71263601,0.116717982,48.8039999,AAPL
28/05/2019,44.72999954,45.14749908,44.47750092,44.55749893,43.00231171,111792800,31.22626302,-1.286640355,-0.542697918,-0.743942437,42.98419605,48.47424984,53.96430362,22.6514234,0.143286654,48.47424984,AAPL
29/05/2019,44.10499954,44.83750153,44,44.34500122,42.79724121,113924800,30.4906686,-1.36647003,-0.498022074,-0.868447956,42.47012259,48.18312492,53.89612725,23.71370615,0.164088733,48.18312492,AAPL
30/05/2019,44.48749924,44.80749893,44.16749954,44.57500076,43.01920319,84873600,32.34827912,-1.395094797,-0.421317473,-0.973777324,42.24518423,47.78037491,53.31556558,23.16930617,0.210454948,47.78037491,AAPL
31/05/2019,44.05749893,44.49750137,43.74750137,43.76750183,42.23988724,108174400,29.37963824,-1.466038962,-0.39380931,-1.072229652,41.96269353,47.35437508,52.74605662,22.77163002,0.167369705,47.35437508,AAPL
03/06/2019,43.90000153,44.47999954,42.56750107,43.32500076,41.81283188,161584400,27.87023868,-1.540214231,-0.374387664,-1.165826568,41.85786104,46.87375011,51.88963918,21.40169736,0.146249219,46.87375011,AAPL
04/06/2019,43.86000061,44.95750046,43.63000107,44.90999985,43.34251022,123872000,39.80050181,-1.454337786,-0.230808975,-1.223528811,42.05164283,46.51325016,50.97485749,19.18424241,0.320328169,46.51325016,AAPL
05/06/2019,46.06999969,46.24750137,45.28499985,45.63499832,44.04220581,119093600,44.33578467,-1.312647385,-0.071294859,-1.241352526,42.22549246,46.25925007,50.29300768,17.43978817,0.422621559,46.25925007,AAPL
06/06/2019,45.77000046,46.36750031,45.53749847,46.30500031,44.68883133,90105200,48.21828597,-1.13322999,0.086498029,-1.219728019,42.561517,46.03825016,49.51498332,15.10367205,0.538362183,46.03825016,AAPL
07/06/2019,46.62749863,47.97999954,46.44250107,47.53749847,45.87831116,122737600,54.50462303,-0.881427562,0.270640365,-1.152067927,42.90003532,45.90612507,48.91221482,13.0966826,0.771344761,45.90612507,AAPL
10/06/2019,47.95249939,48.84249878,47.90499878,48.14500046,46.46460724,104883600,57.25893233,-0.625640002,0.42114234,-1.046782342,43.06852248,45.84862518,48.62872789,12.12731109,0.913001878,45.84862518,AAPL
11/06/2019,48.71500015,49,48.40000153,48.70249939,47.0026474,107731600,59.67180943,-0.373633994,0.538518679,-0.912152673,42.92273559,45.96225014,49.00176469,13.22613468,0.950770872,45.96225014,AAPL
12/06/2019,48.48749924,48.99250031,48.34749985,48.54750061,46.85305786,73012800,58.67995367,-0.184300027,0.582282117,-0.766582144,42.82717198,46.03137512,49.23557826,13.92182238,0.892628897,46.03137512,AAPL
13/06/2019,48.67499924,49.19749832,48.40000153,48.53749847,46.84341049,86698400,58.61224928,-0.034659054,0.585538471,-0.620197526,42.76426415,46.07175007,49.37923599,14.35797821,0.872752669,46.07175007,AAPL
14/06/2019,47.88750076,48.39749908,47.57500076,48.18500137,46.50321579,75046000,56.15329844,0.054856572,0.540043278,-0.485186706,42.72732026,46.10500011,49.48267997,14.6521195,0.807903849,46.10500011,AAPL
17/06/2019,48.22499847,48.74000168,48.04249954,48.47249985,46.78068161,58676400,57.71158575,0.147299102,0.505988647,-0.358689544,42.66575624,46.16612511,49.66649397,15.16423073,0.829447385,46.16612511,AAPL
18/06/2019,49.01250076,50.07249832,48.80250168,49.61249924,47.88088226,106204000,63.28373635,0.308987086,0.534141305,-0.225154218,42.55685732,46.35812511,50.15939291,16.39957519,0.928064307,46.35812511,AAPL
19/06/2019,49.91999817,49.97000122,49.32749939,49.46749878,47.74094391,84496800,62.16178415,0.420577498,0.516585373,-0.096007875,42.46330221,46.49899998,50.53469774,17.35821316,0.867780118,46.49899998,AAPL
20/06/2019,50.09249878,50.15250015,49.50749969,49.86500168,48.12457275,86056000,64.04375209,0.53492261,0.504744388,0.030178222,42.43553595,46.70750008,50.9794642,18.2924118,0.869560875,46.70750008,AAPL
21/06/2019,49.70000076,50.21250153,49.53749847,49.69499969,47.96051025,191202400,62.60951716,0.60485184,0.459738895,0.145112946,42.56887352,46.94650002,51.32412651,18.64942647,0.813925786,46.94650002,AAPL
24/06/2019,49.63499832,50.04000092,49.54249954,49.64500046,47.91225433,72881600,62.16854789,0.648758257,0.402916249,0.245842008,42.78615948,47.19162502,51.59709057,18.67053971,0.778446785,47.19162502,AAPL
25/06/2019,49.60749817,49.81499863,48.82249832,48.89250183,47.1860199,84281200,55.79883158,0.615736235,0.295915381,0.319820853,43.11756213,47.40837517,51.6991882,18.10149797,0.67294236,47.40837517,AAPL
26/06/2019,49.44250107,50.24750137,49.33750153,49.95000076,48.20660019,104270000,61.73267854,0.667206232,0.277908303,0.389297929,43.50388663,47.68862514,51.87336366,17.55025859,0.77019318,47.68862514,AAPL
27/06/2019,50.07249832,50.39250183,49.89250183,49.93500137,48.19213104,83598800,61.60634857,0.698731706,0.247547021,0.451184684,43.91991237,47.95662518,51.99333798,16.83484936,0.745047926,47.95662518,AAPL
28/06/2019,49.66999817,49.875,49.26250076,49.47999954,47.75301361,124442400,57.74590919,0.679171954,0.182389816,0.496782138,44.64737774,48.24225006,51.83712238,14.90341894,0.67215486,48.24225006,AAPL
01/07/2019,50.79249954,51.12250137,50.16249847,50.38750076,48.6288414,109012000,62.75844849,0.728500771,0.185374906,0.543125865,45.67837834,48.59537506,51.51237179,12.00524421,0.807186787,48.59537506,AAPL
02/07/2019,50.35250092,50.78250122,50.34000015,50.68249893,48.91353226,67740800,64.24336638,0.782379319,0.191402763,0.590976556,46.36795718,48.88400002,51.40004285,10.2939319,0.857406259,48.88400002,AAPL
03/07/2019,50.81999969,51.11000061,50.67250061,51.10250092,49.3188858,45448000,66.30341409,0.849180284,0.206562983,0.642617301,46.94272335,49.15737514,51.37202694,9.010455841,0.939149346,49.15737514,AAPL
05/07/2019,50.83750153,51.27000046,50.72499847,51.05749893,49.27544022,69062000,65.86554534,0.888250053,0.196506201,0.691743852,47.45239725,49.39500008,51.33760291,7.865584885,0.927904981,49.39500008,AAPL
08/07/2019,50.20249939,50.34999847,49.60250092,50.00500107,48.25968933,101354400,56.47226081,0.824777819,0.106427174,0.718350645,47.75849513,49.51837521,51.27825528,7.107987951,0.638255404,49.51837521,AAPL
