Date,Ticker,Close,Index_Close
2019-01-02,AAPL,39.47999954223633,2510.030029296875
2019-01-02,AMZN,76.95649719238281,2510.030029296875
2019-01-02,BRK-B,202.8000030517578,2510.030029296875
2019-01-02,GOOGL,52.73400115966797,2510.030029296875
2019-01-02,JNJ,127.75,2510.030029296875
2019-01-02,JPM,99.30999755859376,2510.030029296875
2019-01-02,META,135.67999267578125,2510.030029296875
2019-01-02,MSFT,101.12000274658205,2510.030029296875
2019-01-02,NVDA,3.4054999351501465,2510.030029296875
2019-01-02,TSLA,20.67466735839844,2510.030029296875
2019-01-03,AAPL,35.54750061035156,2447.889892578125
2019-01-03,AMZN,75.01399993896484,2447.889892578125
2019-01-03,BRK-B,191.66000366210932,2447.889892578125
2019-01-03,GOOGL,51.27349853515625,2447.889892578125
2019-01-03,JNJ,125.72000122070312,2447.889892578125
2019-01-03,JPM,97.11000061035156,2447.889892578125
2019-01-03,META,131.74000549316406,2447.889892578125
2019-01-03,MSFT,97.4000015258789,2447.889892578125
2019-01-03,NVDA,3.1997499465942383,2447.889892578125
2019-01-03,TSLA,20.02400016784668,2447.889892578125
2019-01-04,AAPL,37.06499862670898,2531.93994140625
2019-01-04,AMZN,78.76950073242188,2531.93994140625
2019-01-04,BRK-B,195.1999969482422,2531.93994140625
2019-01-04,GOOGL,53.90349960327149,2531.93994140625
2019-01-04,JNJ,127.83000183105467,2531.93994140625
2019-01-04,JPM,100.69000244140624,2531.93994140625
2019-01-04,META,137.9499969482422,2531.93994140625
2019-01-04,MSFT,101.93000030517578,2531.93994140625
2019-01-04,NVDA,3.404750108718872,2531.93994140625
2019-01-04,TSLA,21.179332733154297,2531.93994140625
2019-01-07,AAPL,36.98249816894531,2549.68994140625
2019-01-07,AMZN,81.47550201416016,2549.68994140625
2019-01-07,BRK-B,196.91000366210932,2549.68994140625
2019-01-07,GOOGL,53.79600143432617,2549.68994140625
2019-01-07,JNJ,127.01000213623048,2549.68994140625
2019-01-07,JPM,100.76000213623048,2549.68994140625
2019-01-07,META,138.0500030517578,2549.68994140625
2019-01-07,MSFT,102.05999755859376,2549.68994140625
2019-01-07,NVDA,3.5850000381469727,2549.68994140625
2019-01-07,TSLA,22.33066749572754,2549.68994140625
2019-01-08,AAPL,37.6875,2574.409912109375
2019-01-08,AMZN,82.8290023803711,2574.409912109375
2019-01-08,BRK-B,196.3099975585937,2574.409912109375
2019-01-08,GOOGL,54.26850128173828,2574.409912109375
2019-01-08,JNJ,129.9600067138672,2574.409912109375
2019-01-08,JPM,100.56999969482422,2574.409912109375
2019-01-08,META,142.52999877929688,2574.409912109375
2019-01-08,MSFT,102.8000030517578,2574.409912109375
2019-01-08,NVDA,3.4957499504089355,2574.409912109375
2019-01-08,TSLA,22.356666564941406,2574.409912109375
2019-01-09,AAPL,38.32749938964844,2584.9599609375
2019-01-09,AMZN,82.97100067138672,2584.9599609375
2019-01-09,BRK-B,196.3699951171875,2584.9599609375
2019-01-09,GOOGL,54.08250045776367,2584.9599609375
2019-01-09,JNJ,128.92999267578125,2584.9599609375
2019-01-09,JPM,100.4000015258789,2584.9599609375
2019-01-09,META,144.22999572753906,2584.9599609375
2019-01-09,MSFT,104.2699966430664,2584.9599609375
2019-01-09,NVDA,3.564500093460083,2584.9599609375
2019-01-09,TSLA,22.568666458129883,2584.9599609375
2019-01-10,AAPL,38.45000076293945,2596.639892578125
2019-01-10,AMZN,82.81099700927734,2596.639892578125
2019-01-10,BRK-B,196.5800018310547,2596.639892578125
2019-01-10,GOOGL,53.94150161743164,2596.639892578125
2019-01-10,JNJ,129.7100067138672,2596.639892578125
2019-01-10,JPM,100.38999938964844,2596.639892578125
2019-01-10,META,144.1999969482422,2596.639892578125
2019-01-10,MSFT,103.5999984741211,2596.639892578125
2019-01-10,NVDA,3.630749940872192,2596.639892578125
2019-01-10,TSLA,22.99799919128418,2596.639892578125
2019-01-11,AAPL,38.0724983215332,2596.260009765625
2019-01-11,AMZN,82.02799987792969,2596.260009765625
2019-01-11,BRK-B,196.2899932861328,2596.260009765625
2019-01-11,GOOGL,53.2234992980957,2596.260009765625
2019-01-11,JNJ,129.75,2596.260009765625
2019-01-11,JPM,99.91000366210938,2596.260009765625
2019-01-11,META,143.8000030517578,2596.260009765625
2019-01-11,MSFT,102.8000030517578,2596.260009765625
2019-01-11,NVDA,3.720750093460083,2596.260009765625
2019-01-11,TSLA,23.15066719055176,2596.260009765625
2019-01-14,AAPL,37.5,2582.610107421875
2019-01-14,AMZN,80.8604965209961,2582.610107421875
2019-01-14,BRK-B,195.77999877929688,2582.610107421875
2019-01-14,GOOGL,52.57550048828125,2582.610107421875
2019-01-14,JNJ,128.27999877929688,2582.610107421875
2019-01-14,JPM,100.94000244140624,2582.610107421875
2019-01-14,META,145.38999938964844,2582.610107421875
2019-01-14,MSFT,102.0500030517578,2582.610107421875
2019-01-14,NVDA,3.760999917984009,2582.610107421875
2019-01-14,TSLA,22.293333053588867,2582.610107421875
2019-01-15,AAPL,38.26750183105469,2610.300048828125
2019-01-15,AMZN,83.72799682617188,2610.300048828125
2019-01-15,BRK-B,196.94000244140625,2610.300048828125
2019-01-15,GOOGL,54.32550048828125,2610.300048828125
2019-01-15,JNJ,129.36000061035156,2610.300048828125
2019-01-15,JPM,101.68000030517578,2610.300048828125
2019-01-15,META,148.9499969482422,2610.300048828125
2019-01-15,MSFT,105.01000213623048,2610.300048828125
2019-01-15,NVDA,3.7467501163482666,2610.300048828125
2019-01-15,TSLA,22.96199989318848,2610.300048828125
